timestamp,audit_event_type,incident_time,payment_method,affected_bank,device_type,recommended_bank,policy_decision,policy_approved,policy_reason,human_review_required,incident_transactions,failed_transactions,eligible_transactions,recovered_transactions,remaining_failed,stopped_transactions,escalated_transactions,success_rate_before,success_rate_after,success_improvement_pp,expected_additional_successes,estimated_recovered_value,simulated_recovered_value,average_transaction_value,guardrail_decision,guardrail_reason,recovery_healthy,rollback_required,attempted_amount,recovered_amount,execution_cost,net_recovered_value,recovery_rate
2026-09-04T23:53:02,POLICY_EVENT,UPI + Bank_X + Android,UPI,Bank_X,Android,UPI + Bank_A + Android,ROUTE_SWITCH:UPI + Bank_A + Android,True,Route recovery passed deterministic safety policy checks. Execution must remain bounded and subject to recovery guardrails.,False,200,0,5,5,0,0,0,0.0,100.0,100.0,5,2500.0,2500.0,500.0,COMPLETED,Bounded canary execution completed.,True,False,2500.0,2500.0,125.0,2375.0,1.0
2026-09-04T23:53:02,ROLLBACK,UPI + Bank_X + Android,UPI,Bank_X,Android,UPI + Bank_A + Android,ROUTE_SWITCH:UPI + Bank_A + Android,True,Route recovery passed deterministic safety policy checks. Execution must remain bounded and subject to recovery guardrails.,False,200,5,5,0,5,5,0,0.0,0.0,0.0,0,0,0,20.0,STOPPED,Recovery stopped because the simulated failure rate exceeded the safety threshold.,False,True,100.0,0,125.0,-125.0,0.0
2026-09-04T23:53:02,POLICY_EVENT,UPI + Bank_X + Android,UPI,Bank_X,Android,UPI + Bank_A + Android,MONITOR,False,Financial exposure exceeds the critical automated-action threshold.,True,200,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,25000.0,BLOCKED,Financial exposure exceeds the critical automated-action threshold.,False,False,0,0,0.0,0.0,0.0
2026-09-04T23:54:23,POLICY_EVENT,UPI + Bank_X + Android,UPI,Bank_X,Android,UPI + Bank_A + Android,MONITOR,False,Financial exposure exceeds the critical automated-action threshold.,True,200,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,25000.0,BLOCKED,Financial exposure exceeds the critical automated-action threshold.,False,False,0,0,0.0,0.0,0.0
2026-09-04T23:54:23,POLICY_EVENT,UPI + Bank_X + Android,UPI,Bank_X,Android,UPI + Bank_A + Android,ROUTE_SWITCH:UPI + Bank_A + Android,True,Route recovery passed deterministic safety policy checks. Execution must remain bounded and subject to recovery guardrails.,False,200,0,5,5,0,0,0,0.0,100.0,100.0,5,2500.0,2500.0,500.0,COMPLETED,Bounded canary execution completed.,True,False,2500.0,2500.0,125.0,2375.0,1.0
2026-09-04T23:54:23,ROLLBACK,UPI + Bank_X + Android,UPI,Bank_X,Android,UPI + Bank_A + Android,ROUTE_SWITCH:UPI + Bank_A + Android,True,Route recovery passed deterministic safety policy checks. Execution must remain bounded and subject to recovery guardrails.,False,200,5,5,0,5,5,0,0.0,0.0,0.0,0,0,0,20.0,STOPPED,Recovery stopped because the simulated failure rate exceeded the safety threshold.,False,True,100.0,0,125.0,-125.0,0.0
2026-09-04T23:54:23,POLICY_EVENT,UPI + Bank_X + Android,UPI,Bank_X,Android,UPI + Bank_A + Android,MONITOR,False,Financial exposure exceeds the critical automated-action threshold.,True,200,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,25000.0,BLOCKED,Financial exposure exceeds the critical automated-action threshold.,False,False,0,0,0.0,0.0,0.0
2026-09-04T23:58:30,POLICY_EVENT,UPI + Bank_X + Android,UPI,Bank_X,Android,UPI + Bank_A + Android,ROUTE_SWITCH:UPI + Bank_A + Android,True,Route recovery passed deterministic safety policy checks. Execution must remain bounded and subject to recovery guardrails.,False,200,0,5,5,0,0,0,0.0,100.0,100.0,5,2500.0,2500.0,500.0,COMPLETED,Bounded canary execution completed.,True,False,2500.0,2500.0,125.0,2375.0,1.0
2026-09-04T23:58:42,POLICY_EVENT,UPI + Bank_X + Android,UPI,Bank_X,Android,UPI + Bank_A + Android,ROUTE_SWITCH:UPI + Bank_A + Android,True,Route recovery passed deterministic safety policy checks. Execution must remain bounded and subject to recovery guardrails.,False,200,0,5,5,0,0,0,0.0,100.0,100.0,5,2500.0,2500.0,500.0,COMPLETED,Bounded canary execution completed.,True,False,2500.0,2500.0,125.0,2375.0,1.0
2026-09-04T23:59:00,POLICY_EVENT,UPI + Bank_X + Android,UPI,Bank_X,Android,UPI + Bank_A + Android,ROUTE_SWITCH:UPI + Bank_A + Android,True,Route recovery passed deterministic safety policy checks. Execution must remain bounded and subject to recovery guardrails.,False,200,0,5,5,0,0,0,0.0,100.0,100.0,5,2500.0,2500.0,500.0,COMPLETED,Bounded canary execution completed.,True,False,2500.0,2500.0,125.0,2375.0,1.0
2026-09-05T00:05:50,POLICY_EVENT,UPI + Bank_X + Android,UPI,Bank_X,Android,UPI + Bank_A + Android,ROUTE_SWITCH:UPI + Bank_A + Android,True,Route recovery passed deterministic safety policy checks. Execution must remain bounded and subject to recovery guardrails.,False,200,0,5,5,0,0,0,0.0,100.0,100.0,5,2500.0,2500.0,500.0,COMPLETED,Bounded canary execution completed.,True,False,2500.0,2500.0,125.0,2375.0,1.0
2026-09-05T00:07:05,POLICY_EVENT,UPI + Bank_X + Android,UPI,Bank_X,Android,UPI + Bank_A + Android,ROUTE_SWITCH:UPI + Bank_A + Android,True,Route recovery passed deterministic safety policy checks. Execution must remain bounded and subject to recovery guardrails.,False,200,0,5,5,0,0,0,0.0,100.0,100.0,5,2500.0,2500.0,500.0,COMPLETED,Bounded canary execution completed.,True,False,2500.0,2500.0,125.0,2375.0,1.0
2026-09-05T00:07:14,POLICY_EVENT,UPI + Bank_X + Android,UPI,Bank_X,Android,UPI + Bank_A + Android,ROUTE_SWITCH:UPI + Bank_A + Android,True,Route recovery passed deterministic safety policy checks. Execution must remain bounded and subject to recovery guardrails.,False,200,0,5,5,0,0,0,0.0,100.0,100.0,5,2500.0,2500.0,500.0,COMPLETED,Bounded canary execution completed.,True,False,2500.0,2500.0,125.0,2375.0,1.0
2026-09-05T00:10:20,POLICY_EVENT,UPI + Bank_X + Android,UPI,Bank_X,Android,UPI + Bank_A + Android,ROUTE_SWITCH:UPI + Bank_A + Android,True,Route recovery passed deterministic safety policy checks. Execution must remain bounded and subject to recovery guardrails.,False,200,0,5,5,0,0,0,0.0,100.0,100.0,5,2500.0,2500.0,500.0,COMPLETED,Bounded canary execution completed.,True,False,2500.0,2500.0,125.0,2375.0,1.0
2026-09-05T00:24:49,POLICY_EVENT,UPI + Bank_X + Android,UPI,Bank_X,Android,UPI + Bank_A + Android,ROUTE_SWITCH:UPI + Bank_A + Android,True,Route recovery passed deterministic safety policy checks. Execution must remain bounded and subject to recovery guardrails.,False,200,0,5,5,0,0,0,0.0,100.0,100.0,5,2500.0,2500.0,500.0,COMPLETED,Bounded canary execution completed.,True,False,2500.0,2500.0,125.0,2375.0,1.0
2026-09-05T00:33:10,POLICY_EVENT,UPI + Bank_X + Android,UPI,Bank_X,Android,UPI + Bank_A + Android,MONITOR,False,Financial exposure exceeds the critical automated-action threshold.,True,200,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,25000.0,BLOCKED,Financial exposure exceeds the critical automated-action threshold.,False,False,0,0,0.0,0.0,0.0
2026-09-05T00:33:11,POLICY_EVENT,UPI + Bank_X + Android,UPI,Bank_X,Android,UPI + Bank_A + Android,ROUTE_SWITCH:UPI + Bank_A + Android,True,Route recovery passed deterministic safety policy checks. Execution must remain bounded and subject to recovery guardrails.,False,200,0,5,5,0,0,0,0.0,100.0,100.0,5,2500.0,2500.0,500.0,COMPLETED,Bounded canary execution completed.,True,False,2500.0,2500.0,125.0,2375.0,1.0
2026-09-05T00:33:11,ROLLBACK,UPI + Bank_X + Android,UPI,Bank_X,Android,UPI + Bank_A + Android,ROUTE_SWITCH:UPI + Bank_A + Android,True,Route recovery passed deterministic safety policy checks. Execution must remain bounded and subject to recovery guardrails.,False,200,5,5,0,5,5,0,0.0,0.0,0.0,0,0,0,20.0,STOPPED,Recovery stopped because the simulated failure rate exceeded the safety threshold.,False,True,100.0,0,125.0,-125.0,0.0
2026-09-05T00:33:11,POLICY_EVENT,UPI + Bank_X + Android,UPI,Bank_X,Android,UPI + Bank_A + Android,MONITOR,False,Financial exposure exceeds the critical automated-action threshold.,True,200,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,25000.0,BLOCKED,Financial exposure exceeds the critical automated-action threshold.,False,False,0,0,0.0,0.0,0.0
2026-09-05T00:34:20,POLICY_EVENT,UPI + Bank_X + Android,UPI,Bank_X,Android,UPI + Bank_A + Android,MONITOR,False,Financial exposure exceeds the critical automated-action threshold.,True,200,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,25000.0,BLOCKED,Financial exposure exceeds the critical automated-action threshold.,False,False,0,0,0.0,0.0,0.0
2026-09-05T00:34:20,POLICY_EVENT,UPI + Bank_X + Android,UPI,Bank_X,Android,UPI + Bank_A + Android,ROUTE_SWITCH:UPI + Bank_A + Android,True,Route recovery passed deterministic safety policy checks. Execution must remain bounded and subject to recovery guardrails.,False,200,0,5,5,0,0,0,0.0,100.0,100.0,5,2500.0,2500.0,500.0,COMPLETED,Bounded canary execution completed.,True,False,2500.0,2500.0,125.0,2375.0,1.0
2026-09-05T00:34:20,ROLLBACK,UPI + Bank_X + Android,UPI,Bank_X,Android,UPI + Bank_A + Android,ROUTE_SWITCH:UPI + Bank_A + Android,True,Route recovery passed deterministic safety policy checks. Execution must remain bounded and subject to recovery guardrails.,False,200,5,5,0,5,5,0,0.0,0.0,0.0,0,0,0,20.0,STOPPED,Recovery stopped because the simulated failure rate exceeded the safety threshold.,False,True,100.0,0,125.0,-125.0,0.0
2026-09-05T00:34:20,POLICY_EVENT,UPI + Bank_X + Android,UPI,Bank_X,Android,UPI + Bank_A + Android,MONITOR,False,Financial exposure exceeds the critical automated-action threshold.,True,200,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,25000.0,BLOCKED,Financial exposure exceeds the critical automated-action threshold.,False,False,0,0,0.0,0.0,0.0
2026-09-05T00:46:58,POLICY_EVENT,UPI + Bank_X + Android,UPI,Bank_X,Android,UPI + Bank_A + Android,MONITOR,False,Financial exposure exceeds the critical automated-action threshold.,True,200,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,25000.0,BLOCKED,Financial exposure exceeds the critical automated-action threshold.,False,False,0,0,0.0,0.0,0.0
2026-09-05T00:46:58,POLICY_EVENT,UPI + Bank_X + Android,UPI,Bank_X,Android,UPI + Bank_A + Android,ROUTE_SWITCH:UPI + Bank_A + Android,True,Route recovery passed deterministic safety policy checks. Execution must remain bounded and subject to recovery guardrails.,False,200,0,5,5,0,0,0,0.0,100.0,100.0,5,2500.0,2500.0,500.0,COMPLETED,Bounded canary execution completed.,True,False,2500.0,2500.0,125.0,2375.0,1.0
2026-09-05T00:46:58,ROLLBACK,UPI + Bank_X + Android,UPI,Bank_X,Android,UPI + Bank_A + Android,ROUTE_SWITCH:UPI + Bank_A + Android,True,Route recovery passed deterministic safety policy checks. Execution must remain bounded and subject to recovery guardrails.,False,200,5,5,0,5,5,0,0.0,0.0,0.0,0,0,0,20.0,STOPPED,Recovery stopped because the simulated failure rate exceeded the safety threshold.,False,True,100.0,0,125.0,-125.0,0.0
2026-09-05T00:46:58,POLICY_EVENT,UPI + Bank_X + Android,UPI,Bank_X,Android,UPI + Bank_A + Android,MONITOR,False,Financial exposure exceeds the critical automated-action threshold.,True,200,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,25000.0,BLOCKED,Financial exposure exceeds the critical automated-action threshold.,False,False,0,0,0.0,0.0,0.0
2026-09-05T00:57:26,POLICY_EVENT,UPI + Bank_X + Android,UPI,Bank_X,Android,UPI + Bank_A + Android,MONITOR,False,Financial exposure exceeds the critical automated-action threshold.,True,200,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,25000.0,BLOCKED,Financial exposure exceeds the critical automated-action threshold.,False,False,0,0,0.0,0.0,0.0
2026-09-05T00:57:26,POLICY_EVENT,UPI + Bank_X + Android,UPI,Bank_X,Android,UPI + Bank_A + Android,ROUTE_SWITCH:UPI + Bank_A + Android,True,Route recovery passed deterministic safety policy checks. Execution must remain bounded and subject to recovery guardrails.,False,200,0,5,5,0,0,0,0.0,100.0,100.0,5,2500.0,2500.0,500.0,COMPLETED,Bounded canary execution completed.,True,False,2500.0,2500.0,125.0,2375.0,1.0
2026-09-05T00:57:27,ROLLBACK,UPI + Bank_X + Android,UPI,Bank_X,Android,UPI + Bank_A + Android,ROUTE_SWITCH:UPI + Bank_A + Android,True,Route recovery passed deterministic safety policy checks. Execution must remain bounded and subject to recovery guardrails.,False,200,5,5,0,5,5,0,0.0,0.0,0.0,0,0,0,20.0,STOPPED,Recovery stopped because the simulated failure rate exceeded the safety threshold.,False,True,100.0,0,125.0,-125.0,0.0
2026-09-05T00:57:27,POLICY_EVENT,UPI + Bank_X + Android,UPI,Bank_X,Android,UPI + Bank_A + Android,MONITOR,False,Financial exposure exceeds the critical automated-action threshold.,True,200,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,25000.0,BLOCKED,Financial exposure exceeds the critical automated-action threshold.,False,False,0,0,0.0,0.0,0.0
2026-09-05T01:01:51,POLICY_EVENT,UPI + Bank_X + Android,UPI,Bank_X,Android,UPI + Bank_A + Android,ROUTE_SWITCH:UPI + Bank_A + Android,True,Route recovery passed deterministic safety policy checks. Execution must remain bounded and subject to recovery guardrails.,False,200,0,5,5,0,0,0,0.0,100.0,100.0,5,2500.0,2500.0,500.0,COMPLETED,Bounded canary execution completed.,True,False,2500.0,2500.0,125.0,2375.0,1.0
2026-09-05T01:01:56,POLICY_EVENT,UPI + Bank_X + Android,UPI,Bank_X,Android,UPI + Bank_A + Android,ROUTE_SWITCH:UPI + Bank_A + Android,True,Route recovery passed deterministic safety policy checks. Execution must remain bounded and subject to recovery guardrails.,False,200,0,5,5,0,0,0,0.0,100.0,100.0,5,2500.0,2500.0,500.0,COMPLETED,Bounded canary execution completed.,True,False,2500.0,2500.0,125.0,2375.0,1.0
2026-09-05T01:14:49,POLICY_EVENT,UPI + Bank_X + Android,UPI,Bank_X,Android,UPI + Bank_A + Android,MONITOR,False,Financial exposure exceeds the critical automated-action threshold.,True,200,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,25000.0,BLOCKED,Financial exposure exceeds the critical automated-action threshold.,False,False,0,0,0.0,0.0,0.0
2026-09-05T01:14:49,POLICY_EVENT,UPI + Bank_X + Android,UPI,Bank_X,Android,UPI + Bank_A + Android,ROUTE_SWITCH:UPI + Bank_A + Android,True,Route recovery passed deterministic safety policy checks. Execution must remain bounded and subject to recovery guardrails.,False,200,0,5,5,0,0,0,0.0,100.0,100.0,5,2500.0,2500.0,500.0,COMPLETED,Bounded canary execution completed.,True,False,2500.0,2500.0,125.0,2375.0,1.0
2026-09-05T01:14:50,ROLLBACK,UPI + Bank_X + Android,UPI,Bank_X,Android,UPI + Bank_A + Android,ROUTE_SWITCH:UPI + Bank_A + Android,True,Route recovery passed deterministic safety policy checks. Execution must remain bounded and subject to recovery guardrails.,False,200,5,5,0,5,5,0,0.0,0.0,0.0,0,0,0,20.0,STOPPED,Recovery stopped because the simulated failure rate exceeded the safety threshold.,False,True,100.0,0,125.0,-125.0,0.0
2026-09-05T01:14:50,POLICY_EVENT,UPI + Bank_X + Android,UPI,Bank_X,Android,UPI + Bank_A + Android,MONITOR,False,Financial exposure exceeds the critical automated-action threshold.,True,200,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,25000.0,BLOCKED,Financial exposure exceeds the critical automated-action threshold.,False,False,0,0,0.0,0.0,0.0
2026-09-05T01:18:11,POLICY_EVENT,UPI + Bank_X + Android,UPI,Bank_X,Android,UPI + Bank_A + Android,MONITOR,False,Financial exposure exceeds the critical automated-action threshold.,True,200,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,25000.0,BLOCKED,Financial exposure exceeds the critical automated-action threshold.,False,False,0,0,0.0,0.0,0.0
2026-09-05T01:18:11,POLICY_EVENT,UPI + Bank_X + Android,UPI,Bank_X,Android,UPI + Bank_A + Android,ROUTE_SWITCH:UPI + Bank_A + Android,True,Route recovery passed deterministic safety policy checks. Execution must remain bounded and subject to recovery guardrails.,False,200,0,5,5,0,0,0,0.0,100.0,100.0,5,2500.0,2500.0,500.0,COMPLETED,Bounded canary execution completed.,True,False,2500.0,2500.0,125.0,2375.0,1.0
2026-09-05T01:18:11,ROLLBACK,UPI + Bank_X + Android,UPI,Bank_X,Android,UPI + Bank_A + Android,ROUTE_SWITCH:UPI + Bank_A + Android,True,Route recovery passed deterministic safety policy checks. Execution must remain bounded and subject to recovery guardrails.,False,200,5,5,0,5,5,0,0.0,0.0,0.0,0,0,0,20.0,STOPPED,Recovery stopped because the simulated failure rate exceeded the safety threshold.,False,True,100.0,0,125.0,-125.0,0.0
2026-09-05T01:18:11,POLICY_EVENT,UPI + Bank_X + Android,UPI,Bank_X,Android,UPI + Bank_A + Android,MONITOR,False,Financial exposure exceeds the critical automated-action threshold.,True,200,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,25000.0,BLOCKED,Financial exposure exceeds the critical automated-action threshold.,False,False,0,0,0.0,0.0,0.0
