transaction_id,merchant_id,customer_id,amount,payment_method,bank,device_type,location,timestamp,status,incident_ground_truth,error_code,retry_count
TXN086726,M015,C02079,4171.81,UPI,Bank_A,Android,Bangalore,2026-07-24 15:47:12.000000000,SUCCESS,0,,0
TXN074863,M020,C02029,593.14,UPI,Bank_B,Web,Bangalore,2026-07-23 20:19:06.000000000,SUCCESS,0,,0
TXN039850,M044,C08927,7941.8,WALLET,Bank_C,Web,Mumbai,2026-07-09 06:14:52.000000000,SUCCESS,0,,0
TXN061910,M041,C08925,1365.74,NETBANKING,Bank_X,Web,Bangalore,2026-07-12 00:06:34.000000000,SUCCESS,0,,0
TXN050287,M011,C06048,403.13,UPI,Bank_Y,Web,Bangalore,2026-07-03 03:33:14.000000000,SUCCESS,0,,0
TXN027998,M021,C02171,1024.77,WALLET,Bank_X,Android,Bangalore,2026-07-21 19:32:34.000000000,SUCCESS,0,,0
TXN097795,M008,C06392,5652.79,CARD,Bank_X,Web,Chennai,2026-07-21 14:41:22.000000000,SUCCESS,0,,0
TXN029884,M046,C05365,1424.41,NETBANKING,Bank_C,Android,Chennai,2026-07-21 02:32:57.000000000,SUCCESS,0,,0
TXN058962,M009,C08539,4324.41,UPI,Bank_X,Android,Chennai,2026-07-24 05:39:18.000000000,SUCCESS,0,,0
TXN008851,M026,C04702,3274.13,NETBANKING,Bank_Y,iOS,Mumbai,2026-07-07 15:28:40.000000000,FAILED,0,TIMEOUT,1
TXN033316,M018,C01738,3866.42,UPI,Bank_A,Android,Mumbai,2026-07-16 15:20:02.000000000,SUCCESS,0,,0
TXN047349,M036,C01644,2044.98,NETBANKING,Bank_B,Android,Bangalore,2026-07-10 11:59:18.000000000,SUCCESS,0,,0
TXN063201,M050,C09274,1283.54,UPI,Bank_B,Android,Delhi,2026-07-10 13:41:25.000000000,SUCCESS,0,,0
TXN055396,M023,C01329,1003.91,WALLET,Bank_C,iOS,Chennai,2026-07-06 02:19:25.000000000,SUCCESS,0,,0
TXN059744,M032,C00686,1711.07,CARD,Bank_B,Android,Mumbai,2026-07-04 05:25:33.000000000,SUCCESS,0,,0
TXN061215,M008,C05999,303.92,UPI,Bank_X,Android,Chennai,2026-07-28 14:21:41.000000000,SUCCESS,0,,0
TXN040628,M042,C04231,4249.49,UPI,Bank_C,Android,Chennai,2026-07-01 18:00:40.000000000,SUCCESS,0,,0
TXN037722,M037,C09412,2560.97,WALLET,Bank_C,Android,Hyderabad,2026-07-03 23:17:33.000000000,SUCCESS,0,,0
TXN021343,M038,C04942,116.61,UPI,Bank_Y,Web,Chennai,2026-07-04 10:21:58.000000000,SUCCESS,0,,0
TXN046400,M005,C01973,1722.48,WALLET,Bank_C,Android,Bangalore,2026-07-17 04:02:48.000000000,SUCCESS,0,,0
TXN067759,M036,C05134,2620.0,CARD,Bank_X,Web,Mumbai,2026-07-12 18:15:41.000000000,SUCCESS,0,,0
TXN037064,M023,C05878,4542.82,UPI,Bank_C,Android,Delhi,2026-07-20 12:27:35.000000000,SUCCESS,0,,0
TXN060910,M034,C04946,1316.59,CARD,Bank_X,iOS,Delhi,2026-07-13 11:16:48.000000000,SUCCESS,0,,0
TXN024981,M001,C05873,623.38,UPI,Bank_Y,iOS,Bangalore,2026-07-06 13:06:47.000000000,SUCCESS,0,,0
TXN029543,M041,C03831,3775.93,UPI,Bank_X,Web,Delhi,2026-07-15 05:54:44.000000000,FAILED,0,BANK_DECLINE,2
TXN056136,M013,C02898,1643.75,CARD,Bank_A,Android,Mumbai,2026-07-06 08:25:33.000000000,SUCCESS,0,,0
TXN051509,M025,C00621,1970.14,NETBANKING,Bank_Y,Web,Bangalore,2026-07-27 20:47:22.000000000,SUCCESS,0,,0
TXN092114,M048,C05253,589.52,UPI,Bank_A,Web,Bangalore,2026-07-24 20:28:07.000000000,SUCCESS,0,,0
TXN056608,M024,C06609,5946.79,UPI,Bank_A,Web,Bangalore,2026-07-23 18:23:00.000000000,SUCCESS,0,,0
TXN049534,M033,C05175,2285.2,WALLET,Bank_A,Android,Hyderabad,2026-07-04 03:07:53.000000000,SUCCESS,0,,0
TXN050290,M019,C06741,876.24,UPI,Bank_X,Android,Delhi,2026-07-26 21:58:59.000000000,SUCCESS,0,,0
TXN089112,M020,C07135,5858.41,UPI,Bank_X,iOS,Mumbai,2026-07-04 08:30:43.000000000,SUCCESS,0,,0
TXN008756,M038,C05294,598.67,UPI,Bank_X,iOS,Mumbai,2026-07-26 03:50:27.000000000,SUCCESS,0,,0
TXN020989,M028,C02060,2315.28,CARD,Bank_C,iOS,Hyderabad,2026-07-16 12:38:36.000000000,SUCCESS,0,,0
TXN028122,M004,C04036,760.9,NETBANKING,Bank_X,Android,Mumbai,2026-07-12 07:25:54.000000000,SUCCESS,0,,0
TXN069762,M014,C09720,2611.05,CARD,Bank_C,Android,Delhi,2026-07-03 11:27:56.000000000,SUCCESS,0,,0
TXN090270,M017,C02157,3009.24,NETBANKING,Bank_B,Android,Chennai,2026-07-01 16:42:30.000000000,SUCCESS,0,,0
TXN031321,M033,C03397,2266.75,UPI,Bank_B,Android,Chennai,2026-07-15 15:56:27.000000000,SUCCESS,0,,0
TXN088963,M012,C04148,1718.75,UPI,Bank_Y,Web,Mumbai,2026-07-30 17:34:18.000000000,SUCCESS,0,,0
TXN059706,M002,C09853,11193.63,CARD,Bank_C,Android,Mumbai,2026-07-02 09:34:51.000000000,FAILED,0,NETWORK_ERROR,1
TXN012266,M028,C01967,31190.87,UPI,Bank_X,iOS,Bangalore,2026-07-21 23:02:28.000000000,SUCCESS,0,,0
TXN093239,M036,C07355,888.52,UPI,Bank_C,Android,Hyderabad,2026-07-01 04:36:17.000000000,SUCCESS,0,,0
TXN036235,M039,C06720,1303.68,CARD,Bank_B,Web,Chennai,2026-07-03 21:36:56.000000000,SUCCESS,0,,0
TXN065738,M015,C00768,1584.19,UPI,Bank_C,Android,Hyderabad,2026-07-11 00:13:47.000000000,SUCCESS,0,,0
TXN023758,M040,C06378,439.32,CARD,Bank_B,Android,Bangalore,2026-07-31 06:17:46.000000000,SUCCESS,0,,0
TXN042958,M050,C08255,190.87,UPI,Bank_Y,Web,Mumbai,2026-07-08 18:25:08.000000000,SUCCESS,0,,0
TXN022582,M045,C08605,1429.8,CARD,Bank_A,iOS,Delhi,2026-07-23 17:15:42.000000000,SUCCESS,0,,0
TXN036692,M011,C07701,2967.52,CARD,Bank_C,Android,Bangalore,2026-07-05 14:23:10.000000000,SUCCESS,0,,0
TXN053715,M007,C09843,71.9,CARD,Bank_B,Android,Bangalore,2026-07-14 20:34:55.000000000,SUCCESS,0,,0
TXN099405,M042,C03374,2496.59,UPI,Bank_X,iOS,Bangalore,2026-07-21 06:18:07.000000000,SUCCESS,0,,0
TXN092130,M003,C06888,3181.62,UPI,Bank_Y,Android,Delhi,2026-07-28 01:51:29.000000000,SUCCESS,0,,0
TXN070133,M032,C00032,1717.65,UPI,Bank_C,iOS,Mumbai,2026-07-17 03:36:44.000000000,SUCCESS,0,,0
TXN003551,M032,C06846,1273.97,UPI,Bank_C,Android,Mumbai,2026-07-09 15:44:12.000000000,SUCCESS,0,,0
TXN013160,M049,C05422,778.82,CARD,Bank_X,Android,Delhi,2026-07-28 03:11:37.000000000,SUCCESS,0,,0
TXN048079,M033,C00105,1154.23,UPI,Bank_X,Web,Mumbai,2026-07-04 09:28:35.000000000,SUCCESS,0,,0
TXN026064,M050,C01972,1851.41,CARD,Bank_X,Web,Bangalore,2026-07-05 16:01:52.000000000,SUCCESS,0,,0
TXN076164,M016,C07967,1886.75,UPI,Bank_Y,Android,Mumbai,2026-07-20 21:21:24.000000000,SUCCESS,0,,0
TXN040087,M003,C08661,365.03,NETBANKING,Bank_B,Web,Mumbai,2026-07-19 19:37:04.000000000,FAILED,0,INSUFFICIENT_FUNDS,1
TXN060051,M035,C03049,309.6,UPI,Bank_Y,iOS,Delhi,2026-07-04 00:17:53.000000000,SUCCESS,0,,0
TXN081454,M002,C07682,1188.14,CARD,Bank_B,iOS,Mumbai,2026-07-23 16:15:13.000000000,SUCCESS,0,,0
TXN040016,M018,C07534,1730.2,CARD,Bank_X,Android,Hyderabad,2026-07-29 04:51:31.000000000,SUCCESS,0,,0
TXN081802,M038,C08911,5374.81,CARD,Bank_X,Android,Chennai,2026-07-16 16:00:30.000000000,SUCCESS,0,,0
TXN066670,M034,C06373,8083.22,UPI,Bank_B,Android,Hyderabad,2026-07-29 20:22:56.000000000,SUCCESS,0,,0
TXN008858,M027,C07755,2594.31,CARD,Bank_B,Android,Delhi,2026-07-21 16:51:42.000000000,SUCCESS,0,,0
TXN020025,M021,C02368,1729.43,CARD,Bank_Y,Web,Hyderabad,2026-07-11 12:36:35.000000000,SUCCESS,0,,0
TXN070387,M018,C06447,491.7,UPI,Bank_A,Android,Hyderabad,2026-07-16 04:11:06.000000000,SUCCESS,0,,0
TXN076642,M022,C00908,1258.51,UPI,Bank_X,iOS,Chennai,2026-07-16 10:55:35.000000000,SUCCESS,0,,0
TXN055594,M026,C08039,404.55,UPI,Bank_X,iOS,Bangalore,2026-07-03 03:42:00.000000000,SUCCESS,0,,0
TXN015532,M015,C01456,2154.57,UPI,Bank_Y,Web,Bangalore,2026-07-15 12:45:22.000000000,SUCCESS,0,,0
TXN017252,M023,C01862,1579.96,UPI,Bank_A,Android,Chennai,2026-07-20 22:12:17.000000000,SUCCESS,0,,0
TXN067789,M007,C08327,3297.97,UPI,Bank_A,Android,Hyderabad,2026-07-23 05:21:41.000000000,FAILED,0,INSUFFICIENT_FUNDS,1
TXN047897,M040,C03066,2171.18,UPI,Bank_C,iOS,Delhi,2026-07-27 22:10:37.000000000,SUCCESS,0,,0
TXN041159,M034,C07298,3538.61,CARD,Bank_B,Android,Delhi,2026-07-28 23:35:30.000000000,SUCCESS,0,,0
TXN088583,M005,C04017,556.3,UPI,Bank_B,Web,Chennai,2026-07-03 01:00:44.000000000,SUCCESS,0,,0
TXN093383,M025,C05910,180.71,UPI,Bank_A,Android,Bangalore,2026-07-27 17:02:39.000000000,SUCCESS,0,,0
TXN098882,M044,C07345,2069.17,NETBANKING,Bank_X,Android,Hyderabad,2026-07-02 03:42:51.000000000,SUCCESS,0,,0
TXN024911,M042,C09330,939.97,NETBANKING,Bank_A,Android,Mumbai,2026-07-10 12:07:38.000000000,SUCCESS,0,,0
TXN038481,M013,C07277,2470.43,UPI,Bank_Y,Web,Mumbai,2026-07-17 16:23:14.000000000,SUCCESS,0,,0
TXN059389,M027,C08661,1833.64,WALLET,Bank_C,Android,Mumbai,2026-07-07 11:44:24.000000000,SUCCESS,0,,0
TXN068366,M025,C06612,606.38,CARD,Bank_B,iOS,Hyderabad,2026-07-28 10:39:26.000000000,SUCCESS,0,,0
TXN013184,M019,C01875,583.48,UPI,Bank_B,iOS,Chennai,2026-07-13 08:22:50.000000000,SUCCESS,0,,0
TXN055950,M019,C08222,1132.71,UPI,Bank_Y,iOS,Bangalore,2026-07-01 13:09:18.000000000,SUCCESS,0,,0
TXN078487,M023,C06552,2252.67,CARD,Bank_B,Android,Chennai,2026-07-17 08:28:09.000000000,FAILED,0,BANK_DECLINE,2
TXN066391,M012,C02949,962.62,CARD,Bank_C,Web,Hyderabad,2026-07-22 13:14:14.000000000,SUCCESS,0,,0
TXN060967,M003,C05026,1730.75,UPI,Bank_C,iOS,Chennai,2026-07-26 12:42:51.000000000,SUCCESS,0,,0
TXN052899,M022,C06706,1770.65,UPI,Bank_X,iOS,Mumbai,2026-07-16 17:54:09.000000000,SUCCESS,0,,0
TXN027062,M013,C00612,2155.82,CARD,Bank_X,Web,Delhi,2026-07-12 18:34:18.000000000,SUCCESS,0,,0
TXN077957,M021,C03408,1493.89,UPI,Bank_A,iOS,Hyderabad,2026-07-27 04:30:02.000000000,SUCCESS,0,,0
TXN008481,M015,C00882,3844.02,UPI,Bank_A,iOS,Mumbai,2026-07-20 19:39:15.000000000,SUCCESS,0,,0
TXN010193,M011,C09128,193.94,UPI,Bank_C,Web,Hyderabad,2026-07-13 02:34:54.000000000,SUCCESS,0,,0
TXN072237,M012,C03253,1135.1,NETBANKING,Bank_B,iOS,Hyderabad,2026-07-07 12:10:33.000000000,SUCCESS,0,,0
TXN079776,M009,C01588,2756.41,UPI,Bank_X,Web,Chennai,2026-07-01 11:15:28.000000000,SUCCESS,0,,0
TXN080714,M032,C05475,714.86,UPI,Bank_Y,iOS,Hyderabad,2026-07-30 16:52:43.000000000,SUCCESS,0,,0
TXN069186,M030,C04975,302.78,UPI,Bank_C,Web,Delhi,2026-07-21 13:45:51.000000000,SUCCESS,0,,0
TXN045949,M038,C04143,3740.35,UPI,Bank_B,Android,Mumbai,2026-07-24 15:34:29.000000000,SUCCESS,0,,0
TXN077064,M050,C09325,2940.15,UPI,Bank_B,Android,Hyderabad,2026-07-11 11:00:45.000000000,SUCCESS,0,,0
TXN037083,M049,C07570,2626.31,UPI,Bank_C,Android,Chennai,2026-07-22 21:18:37.000000000,SUCCESS,0,,0
TXN054152,M007,C06469,1297.88,CARD,Bank_C,Android,Mumbai,2026-07-30 18:33:54.000000000,SUCCESS,0,,0
TXN059912,M034,C05164,525.69,UPI,Bank_Y,Android,Delhi,2026-07-05 00:53:32.000000000,SUCCESS,0,,0
TXN088283,M013,C07743,1534.22,CARD,Bank_Y,Android,Bangalore,2026-07-16 17:16:49.000000000,SUCCESS,0,,0
TXN073519,M023,C04571,982.45,WALLET,Bank_Y,iOS,Mumbai,2026-07-25 14:31:20.000000000,SUCCESS,0,,0
TXN068769,M048,C04499,649.14,NETBANKING,Bank_C,Android,Hyderabad,2026-07-07 04:26:32.000000000,SUCCESS,0,,0
TXN071584,M014,C07610,2184.38,NETBANKING,Bank_Y,iOS,Mumbai,2026-07-20 20:09:05.000000000,SUCCESS,0,,0
TXN040258,M008,C04101,920.02,CARD,Bank_A,Android,Bangalore,2026-07-26 10:41:51.000000000,SUCCESS,0,,0
TXN030489,M034,C00693,2910.11,UPI,Bank_A,Web,Hyderabad,2026-07-07 10:18:25.000000000,SUCCESS,0,,0
TXN022648,M049,C05130,1816.83,WALLET,Bank_X,iOS,Hyderabad,2026-07-07 16:56:48.000000000,SUCCESS,0,,0
TXN011983,M044,C03065,1089.9,UPI,Bank_X,iOS,Bangalore,2026-07-18 16:47:55.000000000,SUCCESS,0,,0
TXN051097,M036,C06272,1847.13,UPI,Bank_A,Android,Mumbai,2026-07-23 07:56:54.000000000,SUCCESS,0,,0
TXN063244,M023,C08584,866.13,UPI,Bank_B,Android,Delhi,2026-07-20 21:22:07.000000000,SUCCESS,0,,0
TXN022558,M024,C08045,5076.73,CARD,Bank_A,Web,Chennai,2026-07-05 15:54:27.000000000,SUCCESS,0,,0
TXN060098,M004,C05424,2083.98,UPI,Bank_Y,iOS,Delhi,2026-07-07 17:25:46.000000000,SUCCESS,0,,0
TXN038797,M042,C01799,1611.89,UPI,Bank_B,iOS,Mumbai,2026-07-10 09:52:38.000000000,SUCCESS,0,,0
TXN048213,M042,C08371,384.71,NETBANKING,Bank_C,Android,Mumbai,2026-07-16 21:00:44.000000000,FAILED,0,BANK_DECLINE,1
TXN046204,M037,C09683,4226.53,CARD,Bank_B,iOS,Hyderabad,2026-07-11 15:18:50.000000000,SUCCESS,0,,0
TXN097182,M031,C00148,5733.87,UPI,Bank_C,Android,Chennai,2026-07-30 16:33:28.000000000,SUCCESS,0,,0
TXN078332,M010,C04622,346.06,UPI,Bank_A,Android,Hyderabad,2026-07-27 22:43:16.000000000,SUCCESS,0,,0
TXN056432,M043,C06263,1924.19,UPI,Bank_A,Web,Hyderabad,2026-07-18 22:39:50.000000000,SUCCESS,0,,0
TXN023018,M044,C00005,2247.78,UPI,Bank_A,Android,Mumbai,2026-07-16 05:29:37.000000000,SUCCESS,0,,0
TXN082959,M028,C08263,2621.42,NETBANKING,Bank_C,Android,Chennai,2026-07-08 12:07:36.000000000,SUCCESS,0,,0
TXN047573,M028,C05592,657.54,UPI,Bank_Y,Android,Mumbai,2026-07-29 05:33:47.000000000,SUCCESS,0,,0
TXN073628,M033,C08662,612.4,NETBANKING,Bank_C,Web,Bangalore,2026-07-27 23:11:13.000000000,FAILED,0,INSUFFICIENT_FUNDS,1
TXN075233,M042,C01417,1502.24,CARD,Bank_A,Web,Bangalore,2026-07-04 07:53:27.000000000,SUCCESS,0,,0
TXN090083,M003,C07367,976.13,UPI,Bank_X,Android,Mumbai,2026-07-02 08:05:39.000000000,SUCCESS,0,,0
TXN068191,M046,C03651,579.09,UPI,Bank_B,Web,Chennai,2026-07-29 03:14:43.000000000,SUCCESS,0,,0
TXN054693,M048,C07829,2605.41,UPI,Bank_Y,Android,Chennai,2026-07-15 19:36:42.000000000,SUCCESS,0,,0
TXN046468,M029,C00718,978.05,WALLET,Bank_A,Android,Bangalore,2026-07-08 22:17:15.000000000,SUCCESS,0,,0
TXN046615,M048,C07756,1311.3,UPI,Bank_Y,iOS,Bangalore,2026-07-18 00:49:47.000000000,SUCCESS,0,,0
TXN054878,M033,C04070,1211.1,UPI,Bank_A,iOS,Hyderabad,2026-07-27 05:26:34.000000000,SUCCESS,0,,0
TXN087717,M049,C06002,3205.21,UPI,Bank_Y,Android,Hyderabad,2026-07-20 12:05:47.000000000,SUCCESS,0,,0
TXN054868,M047,C00994,5073.39,UPI,Bank_C,Web,Mumbai,2026-07-25 04:44:59.000000000,SUCCESS,0,,0
TXN077629,M046,C08914,1364.23,UPI,Bank_X,Web,Bangalore,2026-07-27 15:53:01.000000000,SUCCESS,0,,0
TXN068164,M044,C07667,404.75,NETBANKING,Bank_Y,Web,Mumbai,2026-07-31 23:15:53.000000000,FAILED,0,BANK_DECLINE,2
TXN091822,M003,C04766,1864.38,CARD,Bank_B,Android,Bangalore,2026-07-15 14:38:38.000000000,SUCCESS,0,,0
TXN026053,M011,C02237,637.82,UPI,Bank_B,Web,Mumbai,2026-07-26 01:21:37.000000000,SUCCESS,0,,0
TXN083498,M009,C06423,4771.04,CARD,Bank_C,Android,Bangalore,2026-07-27 09:19:09.000000000,FAILED,0,NETWORK_ERROR,1
TXN023161,M022,C04430,1720.88,UPI,Bank_B,iOS,Delhi,2026-07-10 09:56:23.000000000,SUCCESS,0,,0
TXN057810,M044,C08606,602.37,UPI,Bank_C,Web,Delhi,2026-07-25 23:16:27.000000000,SUCCESS,0,,0
TXN099749,M042,C02303,2167.22,NETBANKING,Bank_A,Web,Hyderabad,2026-07-17 05:01:12.000000000,SUCCESS,0,,0
TXN095109,M015,C07454,983.94,CARD,Bank_Y,Android,Chennai,2026-07-22 04:01:24.000000000,SUCCESS,0,,0
TXN093242,M029,C02237,641.21,UPI,Bank_C,Android,Chennai,2026-07-08 22:34:48.000000000,SUCCESS,0,,0
TXN032875,M033,C03306,369.65,CARD,Bank_A,Android,Mumbai,2026-07-16 19:53:21.000000000,SUCCESS,0,,0
TXN015870,M048,C01301,8215.87,WALLET,Bank_C,Android,Chennai,2026-07-06 16:32:47.000000000,SUCCESS,0,,0
TXN095094,M023,C01490,2426.94,UPI,Bank_B,Android,Hyderabad,2026-07-29 20:38:33.000000000,SUCCESS,0,,0
TXN024223,M010,C04445,692.51,UPI,Bank_X,Android,Mumbai,2026-07-14 16:30:24.000000000,SUCCESS,0,,0
TXN045767,M041,C03697,2006.76,NETBANKING,Bank_A,Android,Delhi,2026-07-17 03:46:40.000000000,SUCCESS,0,,0
TXN076409,M016,C00011,4991.38,CARD,Bank_A,Android,Hyderabad,2026-07-14 22:23:44.000000000,SUCCESS,0,,0
TXN075407,M009,C01858,5355.78,NETBANKING,Bank_B,Android,Hyderabad,2026-07-26 09:43:51.000000000,SUCCESS,0,,0
TXN075591,M005,C00177,1766.75,UPI,Bank_A,Android,Delhi,2026-07-31 12:49:20.000000000,SUCCESS,0,,0
TXN086452,M025,C07873,510.87,UPI,Bank_B,iOS,Bangalore,2026-07-29 03:30:22.000000000,SUCCESS,0,,0
TXN095357,M014,C00936,3907.77,UPI,Bank_A,Android,Mumbai,2026-07-22 10:33:23.000000000,SUCCESS,0,,0
TXN071755,M002,C08071,674.81,NETBANKING,Bank_A,Android,Chennai,2026-07-22 17:22:16.000000000,SUCCESS,0,,0
TXN068124,M032,C02148,2419.39,UPI,Bank_B,Web,Mumbai,2026-07-04 04:11:21.000000000,SUCCESS,0,,0
TXN055498,M039,C05418,138.58,UPI,Bank_A,Android,Chennai,2026-07-19 11:23:46.000000000,SUCCESS,0,,0
TXN082368,M038,C02299,4180.77,WALLET,Bank_A,iOS,Chennai,2026-07-31 00:03:00.000000000,SUCCESS,0,,0
TXN054473,M046,C08185,7156.42,UPI,Bank_Y,Android,Bangalore,2026-07-09 11:31:58.000000000,SUCCESS,0,,0
TXN031300,M005,C01026,1583.49,CARD,Bank_Y,Android,Mumbai,2026-07-15 16:59:27.000000000,SUCCESS,0,,0
TXN048486,M020,C07706,513.21,UPI,Bank_C,iOS,Delhi,2026-07-12 18:06:37.000000000,SUCCESS,0,,0
TXN047261,M042,C04853,2254.27,UPI,Bank_B,iOS,Bangalore,2026-07-27 02:10:57.000000000,SUCCESS,0,,0
TXN013624,M037,C09660,1218.39,WALLET,Bank_A,Android,Hyderabad,2026-07-14 05:43:55.000000000,SUCCESS,0,,0
TXN007909,M005,C02823,1921.14,UPI,Bank_C,Android,Hyderabad,2026-07-21 14:02:48.000000000,SUCCESS,0,,0
TXN074242,M048,C09472,4312.09,WALLET,Bank_X,Android,Mumbai,2026-07-31 08:59:59.000000000,SUCCESS,0,,0
TXN037748,M043,C06495,892.2,UPI,Bank_X,Android,Bangalore,2026-07-01 10:14:21.000000000,SUCCESS,0,,0
TXN017211,M009,C04098,9455.35,UPI,Bank_Y,iOS,Bangalore,2026-07-28 18:21:21.000000000,SUCCESS,0,,0
TXN002009,M007,C07370,313.99,UPI,Bank_X,Android,Mumbai,2026-07-01 13:38:24.000000000,SUCCESS,0,,0
TXN068681,M003,C06154,1915.89,UPI,Bank_A,Android,Mumbai,2026-07-23 07:04:12.000000000,SUCCESS,0,,0
TXN053377,M042,C07532,5067.81,UPI,Bank_A,Android,Mumbai,2026-07-03 18:49:54.000000000,SUCCESS,0,,0
TXN017054,M009,C05101,1053.86,UPI,Bank_B,Android,Chennai,2026-07-15 07:23:56.000000000,SUCCESS,0,,0
TXN019401,M045,C01375,10483.88,NETBANKING,Bank_X,Web,Delhi,2026-07-16 09:17:06.000000000,SUCCESS,0,,0
TXN028000,M011,C02598,285.25,NETBANKING,Bank_A,Android,Mumbai,2026-07-13 01:19:57.000000000,FAILED,0,INSUFFICIENT_FUNDS,1
TXN058531,M013,C07196,1642.36,UPI,Bank_C,iOS,Bangalore,2026-07-23 17:59:32.000000000,SUCCESS,0,,0
TXN017856,M029,C04558,1397.96,WALLET,Bank_C,Web,Bangalore,2026-07-16 14:26:02.000000000,FAILED,0,BANK_DECLINE,3
TXN094937,M028,C02936,1612.16,UPI,Bank_A,Android,Mumbai,2026-07-10 06:15:52.000000000,SUCCESS,0,,0
INC0105,M041,C07172,1277.21,UPI,Bank_X,Android,Bangalore,2026-07-23 19:04:13.869570283,FAILED,1,INSUFFICIENT_FUNDS,1
TXN081730,M043,C02665,1385.07,UPI,Bank_B,Android,Delhi,2026-07-15 08:00:32.000000000,SUCCESS,0,,0
TXN088305,M005,C09305,495.22,UPI,Bank_B,iOS,Chennai,2026-07-29 12:01:53.000000000,SUCCESS,0,,0
TXN019415,M046,C03981,230.38,UPI,Bank_X,iOS,Hyderabad,2026-07-22 10:28:39.000000000,SUCCESS,0,,0
TXN092047,M036,C04826,1120.81,UPI,Bank_B,iOS,Bangalore,2026-07-21 09:39:10.000000000,SUCCESS,0,,0
TXN042855,M039,C09831,2015.65,UPI,Bank_X,Android,Delhi,2026-07-20 13:43:58.000000000,SUCCESS,0,,0
TXN095799,M015,C04658,1075.84,NETBANKING,Bank_X,Android,Delhi,2026-07-31 01:50:30.000000000,SUCCESS,0,,0
TXN023442,M026,C08414,720.66,CARD,Bank_X,iOS,Mumbai,2026-07-05 19:49:22.000000000,SUCCESS,0,,0
TXN085424,M016,C00035,391.12,UPI,Bank_C,Android,Delhi,2026-07-18 12:55:45.000000000,SUCCESS,0,,0
TXN024069,M017,C03271,1781.47,UPI,Bank_Y,Android,Mumbai,2026-07-26 06:24:10.000000000,SUCCESS,0,,0
TXN022398,M022,C03893,13190.91,CARD,Bank_Y,Android,Hyderabad,2026-07-22 14:32:04.000000000,SUCCESS,0,,0
TXN085207,M030,C09022,1959.04,UPI,Bank_B,Android,Mumbai,2026-07-20 19:39:10.000000000,SUCCESS,0,,0
TXN028272,M008,C01320,3563.82,UPI,Bank_C,Web,Mumbai,2026-07-07 02:44:12.000000000,SUCCESS,0,,0
TXN006976,M003,C01262,25592.13,UPI,Bank_X,Android,Delhi,2026-07-08 23:49:28.000000000,SUCCESS,0,,0
TXN019281,M014,C03355,16937.52,UPI,Bank_A,Android,Hyderabad,2026-07-11 06:20:01.000000000,SUCCESS,0,,0
TXN028220,M021,C02085,4366.77,UPI,Bank_B,Web,Bangalore,2026-07-11 00:14:13.000000000,SUCCESS,0,,0
TXN062569,M047,C07740,232.39,UPI,Bank_X,iOS,Hyderabad,2026-07-13 03:49:21.000000000,SUCCESS,0,,0
TXN006974,M007,C06541,769.66,UPI,Bank_X,Android,Mumbai,2026-07-05 19:10:27.000000000,SUCCESS,0,,0
TXN017932,M027,C00389,1748.04,UPI,Bank_Y,Web,Chennai,2026-07-18 01:16:40.000000000,SUCCESS,0,,0
TXN054830,M003,C07062,2892.59,UPI,Bank_A,Android,Mumbai,2026-07-22 20:46:00.000000000,SUCCESS,0,,0
TXN001607,M022,C09949,2183.2,CARD,Bank_C,Android,Hyderabad,2026-07-15 02:32:38.000000000,SUCCESS,0,,0
TXN041638,M046,C09528,725.46,CARD,Bank_C,Web,Chennai,2026-07-12 00:10:54.000000000,SUCCESS,0,,0
TXN063630,M035,C04224,716.59,UPI,Bank_A,Android,Delhi,2026-07-13 18:47:45.000000000,SUCCESS,0,,0
TXN006963,M038,C03145,1850.4,NETBANKING,Bank_A,Web,Bangalore,2026-07-11 04:56:49.000000000,SUCCESS,0,,0
TXN022652,M029,C06392,1751.3,CARD,Bank_X,Android,Mumbai,2026-07-23 05:51:02.000000000,SUCCESS,0,,0
TXN049643,M010,C06017,1728.96,UPI,Bank_X,iOS,Bangalore,2026-07-19 01:06:04.000000000,SUCCESS,0,,0
TXN093607,M047,C08097,2767.95,CARD,Bank_Y,Android,Delhi,2026-07-28 18:19:37.000000000,SUCCESS,0,,0
TXN081109,M009,C07659,1934.73,CARD,Bank_B,iOS,Bangalore,2026-07-15 10:49:26.000000000,SUCCESS,0,,0
TXN051901,M041,C00724,1261.27,NETBANKING,Bank_B,Android,Delhi,2026-07-17 08:07:05.000000000,SUCCESS,0,,0
TXN019695,M030,C08156,494.5,UPI,Bank_Y,iOS,Delhi,2026-07-30 03:27:03.000000000,SUCCESS,0,,0
TXN048799,M020,C08853,2177.72,UPI,Bank_X,Android,Mumbai,2026-07-10 08:41:06.000000000,SUCCESS,0,,0
TXN003014,M041,C00369,307.48,CARD,Bank_C,Android,Delhi,2026-07-06 21:46:10.000000000,SUCCESS,0,,0
TXN068394,M017,C01415,778.76,NETBANKING,Bank_C,Android,Chennai,2026-07-30 20:12:19.000000000,SUCCESS,0,,0
TXN037393,M018,C07538,4406.83,UPI,Bank_A,Android,Chennai,2026-07-22 17:02:08.000000000,SUCCESS,0,,0
TXN070439,M020,C03457,1703.72,CARD,Bank_B,Android,Bangalore,2026-07-25 13:21:00.000000000,SUCCESS,0,,0
TXN075609,M014,C06966,368.66,UPI,Bank_B,iOS,Chennai,2026-07-26 00:00:43.000000000,SUCCESS,0,,0
